"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","166, 77, 121","166, 77, 121","166, 77, 121","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","166, 77, 121","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","0, 255, 255","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","0, 255, 255","0, 255, 255","0, 255, 255","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","69, 129, 142","69, 129, 142","69, 129, 142","69, 129, 142","0, 255, 255","0, 255, 255","0, 255, 255","69, 129, 142","69, 129, 142","69, 129, 142","69, 129, 142","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
"166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121","255, 0, 0","255, 0, 0","255, 0, 0","255, 0, 0","69, 129, 142","69, 129, 142","69, 129, 142","69, 129, 142","0, 255, 255","0, 255, 255","0, 255, 255","69, 129, 142","69, 129, 142","69, 129, 142","69, 129, 142","255, 153, 0","255, 153, 0","255, 153, 0","255, 153, 0","166, 77, 121","166, 77, 121","166, 77, 121","166, 77, 121"
